state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
NV,2010-08-01,2010-08-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,8664605873,560600000,560600000,,,8104005873,37840500,,0.06470000000195046,31,False,False,NV_2010_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_08_NV_2010_08_gri_p1.png,"BASEBALL | 179 179 5,606 78.37 6.47 | 179 179 13,183 45.50 4.91 | 179 179 25,701 31.15 4.92 |",,2026-04-01T21:20:48.372382
NV,2010-08-01,2010-08-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,29179540,17000000,17000000,,,12179540,1147500,,0.5825999998629177,31,False,False,NV_2010_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_08_NV_2010_08_gri_p1.png,"SPORTS PARLAY CARDS | 135 135 170 45.30 58.26 | 135 135 342 20.37 54.25 | 135 135 19,984 -0.94 33.29 |",,2026-04-01T21:20:48.372382
NV,2010-08-01,2010-08-31,monthly,ALL,TOTAL,TOTAL,,combined,other,569858713,-145200000,-145200000,,,715058713,,,-0.254799999872951,31,False,False,NV_2010_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_08_NV_2010_08_gri_p1.png,"OTHER | -1,452 -501.41 -25.48 | 3,987 457.20 8.64 | 14,318 72.31 8.89 |",,2026-04-01T21:20:48.372382
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,,29571780148,3604800000,3604800000,,,25966980148,243324000,,0.12189999999860678,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"SPORTS POOL (2) | 180 181 36,048 23.31 12.19 | 184 178 44,736 33.82 8.73 | 187 179 162,194 26.45 5.93 |",,2026-04-01T21:20:51.988643
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,football,22725794531,3074800000,3074800000,,,19650994531,207549000,,0.13529999999805067,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"FOOTBALL | 177 177 30,748 27.97 13.53 | 177 177 32,895 25.32 13.62 | 177 177 60,969 31.75 5.22 |",,2026-04-01T21:20:51.988643
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,62461633,-40700000,-40700000,,,103161633,,,-0.6515999989945828,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"BASKETBALL | 166 166 -407 -1.40 -65.16 | 166 166 -2,817 -25.31 -83.80 | 166 166 41,121 17.31 5.01 |",,2026-04-01T21:20:51.988643
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,5218750000,100200000,100200000,,,5118550000,6763500,,0.0192,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"BASEBALL | 177 177 1,002 8.13 1.92 | 177 177 9,735 89.44 4.25 | 177 177 25,776 36.55 4.88 |",,2026-04-01T21:20:51.988643
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,1120811099,525100000,525100000,,,595711099,35444250,,0.468500000105727,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"SPORTS PARLAY CARDS | 174 174 5,251 27.92 46.85 | 174 174 5,503 27.47 47.19 | 174 174 21,130 7.61 35.12 |",,2026-04-01T21:20:51.988643
NV,2010-09-01,2010-09-30,monthly,ALL,TOTAL,TOTAL,,combined,other,456448911,-54500000,-54500000,,,510948911,,,-0.11940000005827596,30,False,False,NV_2010_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_09_NV_2010_09_gri_p1.png,"OTHER | -545 -194.59 -11.94 | -580 -2107.94 -2.19 | 13,196 56.50 8.42 |",,2026-04-01T21:20:51.988643
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,,35294757666,3568300000,3568300000,,,31726457666,240860250,,0.10109999999907635,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"SPORTS POOL (2) | 181 182 35,683 113.19 10.11 | 185 180 77,746 53.03 10.28 | 188 179 181,139 42.93 6.55 |",,2026-04-01T21:20:55.566237
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,football,28205596107,2318500000,2318500000,,,25887096107,156498750,,0.08220000000016309,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"FOOTBALL | 178 178 23,185 200.11 8.22 | 178 178 56,101 65.37 10.74 | 178 178 76,429 53.18 6.41 |",,2026-04-01T21:20:55.566237
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,983243968,146700000,146700000,,,836543968,9902250,,0.14919999997396374,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"BASKETBALL | 176 176 1,467 -40.46 14.92 | 176 176 582 -65.87 4.91 | 176 176 40,124 13.67 4.88 |",,2026-04-01T21:20:55.566237
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,3502352941,297700000,297700000,,,3204652941,20094750,,0.08500000000428283,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"BASEBALL | 179 179 2,977 -27.35 8.50 | 179 179 9,585 17.36 5.51 | 179 179 24,656 42.37 4.64 |",,2026-04-01T21:20:55.566237
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,1562500000,725000000,725000000,,,837500000,48937500,,0.464,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"SPORTS PARLAY CARDS | 176 176 7,250 329.14 46.40 | 176 176 12,671 114.35 46.71 | 176 176 26,691 68.01 44.52 |",,2026-04-01T21:20:55.566237
NV,2010-10-01,2010-10-31,monthly,ALL,TOTAL,TOTAL,,combined,other,1044155844,80400000,80400000,,,963755844,5427000,,0.07700000001149254,31,False,False,NV_2010_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_10_NV_2010_10_gri_p1.png,"OTHER | 804 5.74 7.70 | -1,193 -208.96 -5.76 | 13,240 58.87 8.37 |",,2026-04-01T21:20:55.566237
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,,34000000000,646000000,646000000,,,33354000000,43605000,,0.019,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"SPORTS POOL (2) | 180 181 6,460 -78.93 1.90 | 182 179 78,191 2.05 7.90 | 189 181 156,947 20.57 5.73 |",,2026-04-01T21:20:59.417640
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,football,23186915888,-248100000,-248100000,,,23435015888,,,-0.010699999999930996,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"FOOTBALL | 177 177 -2,481 -116.75 -1.07 | 177 177 51,451 10.49 6.94 | 177 177 59,133 46.14 5.05 |",,2026-04-01T21:20:59.417640
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,7039643211,710300000,710300000,,,6329343211,47945250,,0.10090000000143473,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"BASKETBALL | 177 177 7,103 27.54 10.09 | 177 177 8,163 6.96 10.10 | 177 177 41,658 8.08 5.04 |",,2026-04-01T21:20:59.417640
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,573478261,-131900000,-131900000,,,705378261,,,-0.22999999994768763,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"BASEBALL | 177 177 -1,319 -3569.91 -23.00 | 177 177 2,660 -46.68 2.86 | 177 177 23,372 9.23 4.42 |",,2026-04-01T21:20:59.417640
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,1233236152,126900000,126900000,,,1106336152,8565750,,0.10289999996691632,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"SPORTS PARLAY CARDS | 176 176 1,269 -84.17 10.29 | 176 176 13,770 -0.27 35.16 | 176 176 19,947 -0.88 35.06 |",,2026-04-01T21:20:59.417640
NV,2010-11-01,2010-11-30,monthly,ALL,TOTAL,TOTAL,,combined,other,1981112277,188800000,188800000,,,1792312277,12744000,,0.09530000000095906,30,False,False,NV_2010_11_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Nov-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_11_NV_2010_11_gri_p1.png,"OTHER | 1,888 -17.60 9.53 | 2,147 -40.83 6.16 | 12,836 33.15 8.24 |",,2026-04-01T21:20:59.417640
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,,27820574163,1162900000,1162900000,,,26657674163,78495750,,0.04179999999951834,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"SPORTS POOL (2) | 184 185 11,629 -33.47 4.18 | 186 183 53,772 -17.11 5.54 | 192 183 151,096 10.79 5.47 |",,2026-04-01T21:21:03.161922
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,football,18127530364,895500000,895500000,,,17232030364,60446250,,0.04940000000101503,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"FOOTBALL | 181 181 8,955 -23.20 4.94 | 181 181 29,659 -13.28 4.27 | 181 181 56,428 15.95 4.76 |",,2026-04-01T21:21:03.161922
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,7795275591,198000000,198000000,,,7597275591,13365000,,0.025399999998537575,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"BASKETBALL | 180 180 1,980 -53.70 2.54 | 180 180 10,550 -14.29 6.67 | 180 180 39,362 2.91 4.74 |",,2026-04-01T21:21:03.161922
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,248329621,-178400000,-178400000,,,426729621,,,-0.7184000011017614,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"BASEBALL | 15 15 -1,784 -71.84 | 15 15 -126 -104.16 -0.31 | 15 15 22,627 5.72 4.28 |",,2026-04-01T21:21:03.161922
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,820438560,198300000,198300000,,,622138560,13385250,,0.24170000005850528,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"SPORTS PARLAY CARDS | 180 180 1,983 -32.39 24.17 | 180 180 10,502 -16.89 29.04 | 180 180 18,997 -1.11 33.50 |",,2026-04-01T21:21:03.161922
NV,2010-12-01,2010-12-31,monthly,ALL,TOTAL,TOTAL,,combined,other,1064377682,49600000,49600000,,,1014777682,3348000,,0.0466000000176629,31,False,False,NV_2010_12_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2010Dec-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2010_12_NV_2010_12_gri_p1.png,"OTHER | 496 240.86 4.66 | 3,188 18.06 7.79 | 13,684 54.54 8.63 |",,2026-04-01T21:21:03.161922
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,,29196597353,1544500000,1544500000,,,27652097353,104253750,,0.05290000000090079,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"SPORTS POOL (2) | 184 185 15,445 0.66 5.29 | 185 183 33,531 -47.17 3.68 | 193 182 151,195 5.15 5.48 |",,2026-04-01T21:21:06.836575
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,football,17689873418,559000000,559000000,,,17130873418,37732500,,0.03159999999950254,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"FOOTBALL | 184 184 5,590 34.44 3.16 | 184 184 12,064 -60.62 2.04 | 184 184 57,860 5.85 4.84 |",,2026-04-01T21:21:06.836575
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,10035595106,902200000,902200000,,,9133395106,60898500,,0.08989999999707043,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"BASKETBALL | 180 180 9,022 -5.90 8.99 | 180 180 18,105 -6.83 7.28 | 180 180 38,796 -2.01 4.73 |",,2026-04-01T21:21:06.836575
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,1841184,-61400000,-61400000,,,63241184,,,-33.34810643585867,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"BASEBALL | 18 18 -614 -88.07 -3334.81 | 18 18 -3,716 -165.43 -64.48 | 18 18 22,339 3.91 4.24 |",,2026-04-01T21:21:06.836575
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,487414188,106500000,106500000,,,380914188,7188750,,0.21849999983997184,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"SPORTS PARLAY CARDS | 180 180 1,065 -39.53 21.85 | 180 180 4,316 -66.03 16.99 | 180 180 18,301 -10.71 32.25 |",,2026-04-01T21:21:06.836575
NV,2011-01-01,2011-01-31,monthly,ALL,TOTAL,TOTAL,,combined,other,950248756,38200000,38200000,,,912048756,2578500,,0.04020000000926073,31,False,False,NV_2011_01_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Jan-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_01_NV_2011_01_gri_p1.png,"OTHER | 382 132.87 4.02 | 2,763 31.33 6.89 | 13,899 84.54 8.73 |",,2026-04-01T21:21:06.836575
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,,21836633663,441100000,441100000,,,21395533663,29774250,,0.02020000000033888,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"SPORTS POOL (2) | 184 185 4,411 -58.54 2.02 | 185 184 31,486 -27.56 4.00 | 192 182 144,966 -0.36 5.26 |",,2026-04-01T21:21:10.843511
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,football,8441947566,-450800000,-450800000,,,8892747566,,,-0.05339999999710967,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"FOOTBALL | 183 183 -4,508 -239.89 -5.34 | 183 183 10,037 -47.29 2.27 | 183 183 50,130 -12.19 4.18 |",,2026-04-01T21:21:10.843511
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,basketball,11430693069,692700000,692700000,,,10737993069,46757250,,0.0606000000016272,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"BASKETBALL | 181 181 6,927 30.52 6.06 | 181 181 17,929 -6.48 6.12 | 181 181 40,416 7.18 5.02 |",,2026-04-01T21:21:10.843511
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,baseball,130182421,-15700000,-15700000,,,145882421,,,-0.12060000021047389,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"BASEBALL | 138 138 -157 -124.01 -12.06 | 138 138 -2,554 -78.09 -191.68 | 138 138 22,252 3.38 4.21 |",,2026-04-01T21:21:10.843511
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,parlay,219680197,89300000,89300000,,,130380197,6027750,,0.4064999996335582,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"SPORTS PARLAY CARDS | 176 176 893 122.75 40.65 | 176 176 3,940 -22.65 25.80 | 176 176 18,793 -6.10 33.06 |",,2026-04-01T21:21:10.843511
NV,2011-02-01,2011-02-28,monthly,ALL,TOTAL,TOTAL,,combined,other,1595177665,125700000,125700000,,,1469477665,8484750,,0.07879999999874622,28,False,False,NV_2011_02_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Feb-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_02_NV_2011_02_gri_p1.png,"OTHER | 1,257 -29.38 7.88 | 2,134 34.05 5.92 | 13,376 46.26 8.07 |",,2026-04-01T21:21:10.843511
NV,2011-03-01,2011-03-31,monthly,ALL,TOTAL,TOTAL,,combined,,27660000000,1106400000,1106400000,,,26553600000,74682000,,0.04,31,False,False,NV_2011_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_03_NV_2011_03_gri_p1.png,"SPORTS POOL (2) | 184 185 11,064 -19.22 4.00 | 185 184 30,920 -22.08 3.93 | 192 182 142,333 -7.00 5.17 |",,2026-04-01T21:21:14.430066
NV,2011-03-01,2011-03-31,monthly,ALL,TOTAL,TOTAL,,combined,football,12450097,-936200000,-936200000,,,948650097,,,-75.19620128260848,31,False,False,NV_2011_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_03_NV_2011_03_gri_p1.png,"FOOTBALL | 75 75 -9,362 -11.03 -7519.62 | 75 75 -8,280 -687.14 -3.16 | 75 75 49,200 -11.38 4.10 |",,2026-04-01T21:21:14.430066
NV,2011-03-01,2011-03-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,25653005464,1877800000,1877800000,,,23775205464,126751500,,0.07320000000137215,31,False,False,NV_2011_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_03_NV_2011_03_gri_p1.png,"BASKETBALL | 182 182 18,778 -5.57 7.32 | 182 182 34,727 -0.15 7.37 | 182 182 39,309 -14.82 4.93 |",,2026-04-01T21:21:14.430066
NV,2011-03-01,2011-03-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,312471025,67400000,67400000,,,245071025,4549500,,0.21569999970397255,31,False,False,NV_2011_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2011Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2011_03_NV_2011_03_gri_p1.png,"BASEBALL | 181 181 674 1721.18 21.57 | 181 181 -97 72.94 -2.19 | 181 181 22,889 6.70 4.32 |",,2026-04-01T21:21:14.430066
